order_id,Order Date,ship_date,ship_mode,customer_name,segment,state,country,product_id,category,sub_category,product_name,sales,quantity,discount,shipping_cost
MX-2011-121251,09/05/2011,13/05/2011,Standard Class,Don Weiss,Consumer,San Salvador,El Salvador,TEC-AC-10001341,Technology,Accessories,"Enermax Memory Card, USB",535,7,0,69.92
MX-2011-121251,09/05/2011,13/05/2011,Standard Class,Don Weiss,Consumer,San Salvador,El Salvador,TEC-AC-10001765,Technology,Accessories,"Enermax Memory Card, Bluetooth",534,7,0,69.08
MX-2011-117926,09/05/2011,15/05/2011,Standard Class,Dianna Arnett,Home Office,Nayarit,Mexico,OFF-ST-10002510,Office Supplies,Storage,"Tenex Lockers, Wire Frame",677,5,0,54.83
MX-2011-122679,09/05/2011,13/05/2011,Standard Class,Greg Matthias,Consumer,Ceará,Brazil,TEC-CO-10003002,Technology,Copiers,"Canon Personal Copier, Digital",379,4,0.002,32.35
TU-2011-4730,09/05/2011,13/05/2011,Standard Class,Nicole Fjeld,Home Office,Tekirdag,Turkey,TEC-EPS-10003962,Technology,Machines,"Epson Card Printer, Durable",408,6,0.6,29.4
IT-2011-5643162,09/05/2011,12/05/2011,First Class,Kristen Hastings,Corporate,Porto,Portugal,FUR-FU-10004095,Furniture,Furnishings,"Eldon Frame, Durable",170,3,0.5,21.98
ID-2011-62142,09/05/2011,13/05/2011,Standard Class,James Lanier,Home Office,Bangkok,Thailand,FUR-CH-10003354,Furniture,Chairs,"Novimex Bag Chairs, Black",159,5,0.27,15.97
CA-2011-158771,09/05/2011,09/05/2011,Same Day,Sean Braxton,Corporate,Kentucky,United States,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83,3,0,12.61
MA-2011-2610,09/05/2011,15/05/2011,Standard Class,Tom Zandusky,Corporate,Analamanga,Madagascar,TEC-NOK-10001219,Technology,Phones,"Nokia Signal Booster, Cordless",139,1,0,12.34
ID-2011-62142,09/05/2011,13/05/2011,Standard Class,James Lanier,Home Office,Bangkok,Thailand,FUR-FU-10004283,Furniture,Furnishings,"Tenex Door Stop, Duo Pack",128,4,0.27,9.51
IN-2011-46490,09/05/2011,14/05/2011,Standard Class,Tim Taslimi,Corporate,Western Australia,Australia,OFF-SU-10001762,Office Supplies,Supplies,"Stiletto Shears, Easy Grip",134,3,0.1,9.28
US-2011-102071,09/05/2011,15/05/2011,Standard Class,Patrick Gardner,Consumer,California,United States,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,168,3,0,7.66
MX-2011-122679,09/05/2011,13/05/2011,Standard Class,Greg Matthias,Consumer,Ceará,Brazil,OFF-AR-10004818,Office Supplies,Art,"Boston Markers, Easy-Erase",53,3,0,7.49
US-2011-142314,09/05/2011,14/05/2011,Standard Class,Kelly Lampkin,Corporate,Jalisco,Mexico,FUR-CH-10004725,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",62,2,0.2,6.55
US-2011-102071,09/05/2011,15/05/2011,Standard Class,Patrick Gardner,Consumer,California,United States,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,68,4,0,5.66
TU-2011-4730,09/05/2011,13/05/2011,Standard Class,Nicole Fjeld,Home Office,Tekirdag,Turkey,TEC-BRO-10000463,Technology,Copiers,"Brother Copy Machine, Color",105,1,0.6,5.17
NI-2011-4460,09/05/2011,12/05/2011,First Class,Kean Nguyen,Corporate,Lagos,Nigeria,OFF-ACC-10001281,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",12,2,0.7,2.66
CA-2011-158771,09/05/2011,09/05/2011,Same Day,Sean Braxton,Corporate,Kentucky,United States,OFF-LA-10003121,Office Supplies,Labels,Avery 506,21,5,0,2.61
CA-2011-158771,09/05/2011,09/05/2011,Same Day,Sean Braxton,Corporate,Kentucky,United States,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45,7,0,2.47
IT-2011-2204228,09/05/2011,14/05/2011,Standard Class,Peter Fuller,Consumer,Stockholm,Sweden,OFF-AR-10001578,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",26,2,0.5,2.18
US-2011-142314,09/05/2011,14/05/2011,Standard Class,Kelly Lampkin,Corporate,Jalisco,Mexico,OFF-SU-10002670,Office Supplies,Supplies,"Stiletto Box Cutter, High Speed",72,3,0,2.05
CA-2011-158771,09/05/2011,09/05/2011,Same Day,Sean Braxton,Corporate,Kentucky,United States,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9,3,0,0.53
ID-2011-25287,09/05/2011,15/05/2011,Standard Class,Shaun Chance,Corporate,Sumatera Utara,Indonesia,OFF-LA-10003236,Office Supplies,Labels,"Hon Round Labels, Adjustable",15,6,0.47,0.48
CA-2011-103310,10/05/2011,15/05/2011,Standard Class,Greg Matthias,Consumer,California,United States,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432,5,0.2,88.7
IT-2011-2660642,10/05/2011,12/05/2011,Second Class,Michelle Lonsdale,Corporate,Stockholm,Sweden,OFF-ST-10002566,Office Supplies,Storage,"Tenex Lockers, Wire Frame",610,6,0.5,71.32
IT-2011-1460998,10/05/2011,10/05/2011,Same Day,Bart Watters,Corporate,Catalonia,Spain,TEC-MA-10003078,Technology,Machines,"Epson Printer, White",470,2,0.1,54.13
CA-2011-114181,10/05/2011,14/05/2011,Second Class,Art Foster,Consumer,Pennsylvania,United States,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,350,7,0.5,39.47
ID-2011-71851,10/05/2011,13/05/2011,First Class,Michael Kennedy,Corporate,Maharashtra,India,TEC-AC-10004012,Technology,Accessories,"Enermax Flash Drive, Erganomic",118,6,0.5,33.93
SF-2011-4480,10/05/2011,14/05/2011,Standard Class,Resi Pölking,Consumer,Gauteng,South Africa,OFF-TEN-10000794,Office Supplies,Storage,"Tenex Shelving, Wire Frame",322,6,0,28.26
IN-2011-82078,10/05/2011,17/05/2011,Standard Class,Evan Minnotte,Home Office,Southland,New Zealand,TEC-MA-10003536,Technology,Machines,"Konica Calculator, Red",195,4,0,24.8
BU-2011-5830,10/05/2011,17/05/2011,Standard Class,Vivek Sundaresam,Consumer,Sofiya-Grad,Bulgaria,OFF-FEL-10002158,Office Supplies,Storage,"Fellowes Folders, Blue",317,12,0,20.02
ES-2011-3793897,10/05/2011,15/05/2011,Standard Class,Clay Cheatham,Consumer,Ile-de-France,France,TEC-MA-10000003,Technology,Machines,"Konica Phone, Durable",220,3,0.15,17.33
CA-2011-103310,10/05/2011,15/05/2011,Standard Class,Greg Matthias,Consumer,California,United States,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,257,1,0.2,15.16
IT-2011-2660642,10/05/2011,12/05/2011,Second Class,Michelle Lonsdale,Corporate,Stockholm,Sweden,OFF-AR-10002094,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",44,3,0.5,13.98
IN-2011-12967,10/05/2011,15/05/2011,Standard Class,Pamela Stobb,Consumer,Queensland,Australia,OFF-AP-10002128,Office Supplies,Appliances,"Breville Toaster, White",135,3,0.4,13.75
IT-2011-2660642,10/05/2011,12/05/2011,Second Class,Michelle Lonsdale,Corporate,Stockholm,Sweden,OFF-PA-10004267,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",39,4,0.5,12.78
CA-2011-159709,10/05/2011,15/05/2011,Standard Class,Arianne Irving,Consumer,Washington,United States,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158,3,0,10.65
MX-2011-132829,10/05/2011,14/05/2011,Standard Class,Jennifer Halladay,Consumer,Martinique,Martinique,OFF-PA-10002539,Office Supplies,Paper,"SanDisk Cards & Envelopes, Multicolor",166,5,0,9.87
ES-2011-4021337,10/05/2011,14/05/2011,Standard Class,Michelle Moray,Consumer,England,United Kingdom,FUR-FU-10004579,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",92,3,0.3,8.66
ES-2011-3793897,10/05/2011,15/05/2011,Standard Class,Clay Cheatham,Consumer,Ile-de-France,France,TEC-MA-10003198,Technology,Machines,"Konica Phone, White",72,1,0.15,7.76
MX-2011-159772,10/05/2011,15/05/2011,Standard Class,Erica Hernandez,Home Office,San Salvador,El Salvador,FUR-FU-10002659,Furniture,Furnishings,"Tenex Door Stop, Erganomic",85,3,0,7.61
ES-2011-3793897,10/05/2011,15/05/2011,Standard Class,Clay Cheatham,Consumer,Ile-de-France,France,OFF-AR-10003466,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",51,3,0,5.76
NI-2011-4450,10/05/2011,12/05/2011,Second Class,John Lucas,Consumer,Rivers,Nigeria,TEC-MOT-10004111,Technology,Phones,"Motorola Office Telephone, with Caller ID",86,4,0.7,5.41
MX-2011-142097,10/05/2011,15/05/2011,Second Class,Stuart Calhoun,Consumer,Baja California,Mexico,OFF-BI-10003372,Office Supplies,Binders,"Ibico Binding Machine, Durable",71,2,0,4.58
BU-2011-5830,10/05/2011,17/05/2011,Standard Class,Vivek Sundaresam,Consumer,Sofiya-Grad,Bulgaria,OFF-BOS-10001511,Office Supplies,Art,"Boston Canvas, Fluorescent",55,1,0,3
CA-2011-103310,10/05/2011,15/05/2011,Standard Class,Greg Matthias,Consumer,California,United States,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,40,2,0,2.45
MX-2011-159772,10/05/2011,15/05/2011,Standard Class,Erica Hernandez,Home Office,San Salvador,El Salvador,OFF-EN-10001538,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",38,3,0,2.24
BU-2011-5830,10/05/2011,17/05/2011,Standard Class,Vivek Sundaresam,Consumer,Sofiya-Grad,Bulgaria,FUR-DEF-10002814,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",24,1,0,1.97
ID-2011-77696,10/05/2011,14/05/2011,Standard Class,Odella Nelson,Corporate,Australian Capital Territory,Australia,OFF-LA-10000869,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",26,4,0.4,1.95
CA-2011-103310,10/05/2011,15/05/2011,Standard Class,Greg Matthias,Consumer,California,United States,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41,6,0,1.8
IN-2011-12967,10/05/2011,15/05/2011,Standard Class,Pamela Stobb,Consumer,Queensland,Australia,OFF-AR-10001043,Office Supplies,Art,"BIC Pens, Blue",26,3,0.4,1.77
CA-2011-114181,10/05/2011,14/05/2011,Second Class,Art Foster,Consumer,Pennsylvania,United States,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22,5,0.2,1.47
CA-2011-159709,10/05/2011,15/05/2011,Standard Class,Arianne Irving,Consumer,Washington,United States,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",44,5,0.2,1.39
MX-2011-132829,10/05/2011,14/05/2011,Standard Class,Jennifer Halladay,Consumer,Martinique,Martinique,OFF-BI-10001892,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",15,3,0,0.86
MX-2011-136371,10/05/2011,15/05/2011,Standard Class,Darren Powers,Consumer,Managua,Nicaragua,OFF-LA-10001294,Office Supplies,Labels,"Avery Shipping Labels, Adjustable",7,1,0,0.39
ES-2011-4021337,10/05/2011,14/05/2011,Standard Class,Michelle Moray,Consumer,England,United Kingdom,OFF-AR-10002783,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",200,8,0,0.03
CA-2011-152100,11/05/2011,16/05/2011,Standard Class,Victoria Wilson,Corporate,Texas,United States,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1213,8,0.3,68.07
IT-2011-4599620,11/05/2011,15/05/2011,Second Class,Peter Bühler,Consumer,Gelderland,Netherlands,OFF-ST-10001974,Office Supplies,Storage,"Rogers File Cart, Industrial",212,3,0.5,22.73
IN-2011-24062,11/05/2011,18/05/2011,Standard Class,Alice McCarthy,Corporate,Queensland,Australia,OFF-BI-10004651,Office Supplies,Binders,"Cardinal Binding Machine, Clear",133,3,0.1,18.08
IN-2011-24062,11/05/2011,18/05/2011,Standard Class,Alice McCarthy,Corporate,Queensland,Australia,FUR-BO-10004529,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",302,2,0.1,15.64
ES-2011-5384617,11/05/2011,13/05/2011,Second Class,Stephanie Phelps,Corporate,Auvergne,France,OFF-PA-10004145,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",49,2,0,13.4
CA-2011-119172,11/05/2011,15/05/2011,Standard Class,Harold Dahlen,Home Office,Illinois,United States,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,105,9,0.8,12.61
IT-2011-4599620,11/05/2011,15/05/2011,Second Class,Peter Bühler,Consumer,Gelderland,Netherlands,FUR-BO-10001387,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",197,2,0.5,12.38
CA-2011-103849,11/05/2011,16/05/2011,Standard Class,Paul Gonzalez,Consumer,Texas,United States,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,101,1,0.2,8.21
IT-2011-4599620,11/05/2011,15/05/2011,Second Class,Peter Bühler,Consumer,Gelderland,Netherlands,OFF-ST-10001562,Office Supplies,Storage,"Fellowes Box, Industrial",40,4,0.5,7.29
CA-2011-139017,11/05/2011,17/05/2011,Standard Class,Raymond Messe,Consumer,Texas,United States,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,47,2,0.2,6.52
MX-2011-145254,11/05/2011,15/05/2011,Standard Class,Rob Williams,Corporate,Distrito Federal,Mexico,OFF-FA-10001435,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",33,3,0,6.42
IT-2011-4599620,11/05/2011,15/05/2011,Second Class,Peter Bühler,Consumer,Gelderland,Netherlands,OFF-SU-10001886,Office Supplies,Supplies,"Acme Box Cutter, Serrated",35,2,0.5,5.99
IT-2011-4599620,11/05/2011,15/05/2011,Second Class,Peter Bühler,Consumer,Gelderland,Netherlands,OFF-FA-10002506,Office Supplies,Fasteners,"OIC Rubber Bands, 12 Pack",41,5,0.5,5.75
MX-2011-164875,11/05/2011,14/05/2011,First Class,Beth Fritzler,Corporate,Coahuila,Mexico,OFF-AR-10001813,Office Supplies,Art,"Stanley Markers, Fluorescent",47,3,0,5.14
IT-2011-4599620,11/05/2011,15/05/2011,Second Class,Peter Bühler,Consumer,Gelderland,Netherlands,OFF-AP-10003177,Office Supplies,Appliances,"Hamilton Beach Toaster, White",56,2,0.5,4.29
CA-2011-103849,11/05/2011,16/05/2011,Standard Class,Paul Gonzalez,Consumer,Texas,United States,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58,2,0.2,4.08
CA-2011-127523,11/05/2011,18/05/2011,Standard Class,Brooke Gillingham,Corporate,New York,United States,OFF-AP-10004249,Office Supplies,Appliances,Staples,36,3,0,3.35
IT-2011-4599620,11/05/2011,15/05/2011,Second Class,Peter Bühler,Consumer,Gelderland,Netherlands,OFF-ST-10000355,Office Supplies,Storage,"Eldon Box, Wire Frame",19,4,0.5,2.48
CA-2011-103849,11/05/2011,16/05/2011,Standard Class,Paul Gonzalez,Consumer,Texas,United States,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66,4,0.6,2.37
ES-2011-5384617,11/05/2011,13/05/2011,Second Class,Stephanie Phelps,Corporate,Auvergne,France,OFF-LA-10001299,Office Supplies,Labels,"Avery File Folder Labels, Adjustable",14,2,0,2.13
CA-2011-119172,11/05/2011,15/05/2011,Standard Class,Harold Dahlen,Home Office,Illinois,United States,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17,3,0.2,1.4
IT-2011-1939979,12/05/2011,14/05/2011,First Class,Mike Pelletier,Home Office,Aquitaine,France,FUR-TA-10003527,Furniture,Tables,"Chromcraft Wood Table, with Bottom Storage",627,2,0.35,206.61
ES-2011-3805636,12/05/2011,15/05/2011,First Class,Yoseph Carroll,Corporate,Castile and León,Spain,OFF-ST-10004855,Office Supplies,Storage,"Smead Lockers, Industrial",1074,6,0.1,94.2
CA-2011-155887,12/05/2011,17/05/2011,Standard Class,Kean Thornton,Consumer,Massachusetts,United States,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700,3,0.3,38.47
ID-2011-39721,12/05/2011,17/05/2011,Standard Class,Phillip Breyer,Corporate,Sumatera Utara,Indonesia,FUR-BO-10004399,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",482,3,0.07,30.93
SF-2011-740,12/05/2011,17/05/2011,Standard Class,Craig Molinari,Corporate,Gauteng,South Africa,TEC-LOG-10003896,Technology,Accessories,"Logitech Router, Erganomic",245,1,0,23.15
ID-2011-39721,12/05/2011,17/05/2011,Standard Class,Phillip Breyer,Corporate,Sumatera Utara,Indonesia,TEC-MA-10004533,Technology,Machines,"Konica Receipt Printer, Durable",609,6,0.17,22.84
ID-2011-39721,12/05/2011,17/05/2011,Standard Class,Phillip Breyer,Corporate,Sumatera Utara,Indonesia,FUR-TA-10003222,Furniture,Tables,"Barricks Wood Table, with Bottom Storage",274,1,0.47,21.33
KZ-2011-5830,12/05/2011,14/05/2011,Second Class,Lela Donovan,Corporate,Qaraghandy,Kazakhstan,FUR-NOV-10002453,Furniture,Chairs,"Novimex Rocking Chair, Black",232,6,0.7,19.17
SF-2011-740,12/05/2011,17/05/2011,Standard Class,Craig Molinari,Corporate,Gauteng,South Africa,TEC-MOT-10003366,Technology,Phones,"Motorola Audio Dock, Full Size",175,1,0,18.58
CA-2011-127159,12/05/2011,15/05/2011,First Class,Hunter Lopez,Consumer,Wisconsin,United States,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",35,7,0,9.56
IN-2011-65796,12/05/2011,17/05/2011,Standard Class,Maribeth Schnelling,Consumer,New South Wales,Australia,OFF-PA-10004727,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",143,6,0.1,8.09
IN-2011-64466,12/05/2011,17/05/2011,Standard Class,Sanjit Chand,Consumer,Taipei City,Taiwan,FUR-FU-10004820,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",258,5,0,7.58
ID-2011-39721,12/05/2011,17/05/2011,Standard Class,Phillip Breyer,Corporate,Sumatera Utara,Indonesia,FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",101,1,0.27,6.99
KZ-2011-5830,12/05/2011,14/05/2011,Second Class,Lela Donovan,Corporate,Qaraghandy,Kazakhstan,OFF-BOS-10002472,Office Supplies,Art,"Boston Sketch Pad, Blue",58,4,0.7,5.64
ID-2011-39721,12/05/2011,17/05/2011,Standard Class,Phillip Breyer,Corporate,Sumatera Utara,Indonesia,OFF-EN-10004744,Office Supplies,Envelopes,"GlobeWeis Mailers, with clear poly window",89,4,0.47,4.8
MX-2011-150469,12/05/2011,16/05/2011,Standard Class,Barry Pond,Corporate,Santo Domingo,Dominican Republic,OFF-SU-10004643,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",92,4,0.2,4.51
ES-2011-1351543,12/05/2011,17/05/2011,Standard Class,David Philippe,Consumer,Berlin,Germany,OFF-BI-10001384,Office Supplies,Binders,"Cardinal Binder, Economy",25,2,0.1,4.2
IN-2011-64466,12/05/2011,17/05/2011,Standard Class,Sanjit Chand,Consumer,Taipei City,Taiwan,OFF-EN-10004503,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint",48,2,0,3.86
IN-2011-35486,12/05/2011,14/05/2011,Second Class,Jonathan Howell,Consumer,New South Wales,Australia,OFF-FA-10001304,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",51,5,0.1,3.55
ID-2011-39721,12/05/2011,17/05/2011,Standard Class,Phillip Breyer,Corporate,Sumatera Utara,Indonesia,OFF-EN-10002806,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled",54,5,0.47,3.37
ES-2011-3051209,12/05/2011,17/05/2011,Standard Class,Karen Bern,Corporate,Utrecht,Netherlands,OFF-PA-10000522,Office Supplies,Paper,"Xerox Computer Printout Paper, Recycled",53,4,0.5,2.34
ZI-2011-2600,12/05/2011,14/05/2011,First Class,Chuck Sachs,Consumer,Bulawayo,Zimbabwe,OFF-SAN-10001237,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium",29,2,0.7,2.25
ZI-2011-2600,12/05/2011,14/05/2011,First Class,Chuck Sachs,Consumer,Bulawayo,Zimbabwe,OFF-SAN-10001345,Office Supplies,Art,"Sanford Canvas, Water Color",32,2,0.7,2
ZI-2011-2600,12/05/2011,14/05/2011,First Class,Chuck Sachs,Consumer,Bulawayo,Zimbabwe,OFF-JIF-10003115,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled",14,1,0.7,0.71
ZI-2011-2600,12/05/2011,14/05/2011,First Class,Chuck Sachs,Consumer,Bulawayo,Zimbabwe,OFF-ROG-10001549,Office Supplies,Storage,"Rogers Shelving, Blue",19,1,0.7,0.58
IN-2011-30292,13/05/2011,17/05/2011,Standard Class,Noah Childs,Corporate,Dhaka,Bangladesh,TEC-AC-10000866,Technology,Accessories,"Belkin Router, Erganomic",3079,12,0,474.44
CA-2011-140165,13/05/2011,15/05/2011,First Class,Erica Hernandez,Home Office,Florida,United States,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398,8,0.7,146.04
ES-2011-1589842,13/05/2011,15/05/2011,Second Class,Anthony Rawles,Corporate,Sicily,Italy,TEC-AC-10000089,Technology,Accessories,"SanDisk Router, Bluetooth",1025,4,0,97.02
MX-2011-140809,13/05/2011,13/05/2011,Same Day,Bradley Drucker,Consumer,Chinandega,Nicaragua,OFF-ST-10002598,Office Supplies,Storage,"Tenex Shelving, Industrial",147,4,0,28.42
MX-2011-140809,13/05/2011,13/05/2011,Same Day,Bradley Drucker,Consumer,Chinandega,Nicaragua,FUR-CH-10001647,Furniture,Chairs,"Novimex Swivel Stool, Black",540,5,0,22.03
RS-2011-2910,13/05/2011,17/05/2011,Standard Class,Benjamin Patterson,Consumer,Yaroslavl',Russia,TEC-BEL-10001189,Technology,Accessories,"Belkin Router, Erganomic",257,1,0,20.04
LT-2011-7860,13/05/2011,17/05/2011,Second Class,Mark Haberlin,Corporate,Maseru,Lesotho,TEC-BEL-10002106,Technology,Accessories,"Belkin Memory Card, Bluetooth",115,1,0,13.3
MX-2011-140809,13/05/2011,13/05/2011,Same Day,Bradley Drucker,Consumer,Chinandega,Nicaragua,OFF-EN-10000714,Office Supplies,Envelopes,"Ames Mailers, Set of 50",72,3,0,12.97
ES-2011-1589842,13/05/2011,15/05/2011,Second Class,Anthony Rawles,Corporate,Sicily,Italy,OFF-AR-10002454,Office Supplies,Art,"Binney & Smith Canvas, Water Color",109,2,0,12.06
CA-2011-113768,13/05/2011,19/05/2011,Standard Class,Aaron Hawkins,Corporate,California,United States,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279,6,0.2,11.69
ES-2011-3814733,13/05/2011,17/05/2011,Standard Class,Eugene Hildebrand,Home Office,Ile-de-France,France,OFF-AR-10000110,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",139,3,0,9.58
